Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2,components_3d_0,components_3d_1,components_3d_2,components_3d_3,components_3d_4,Price
2012,61,1.0,36.28610357922626,21.44212784573427,6.0,1,9.0,1978,0.300322518,1,1,52,10311,6,1,9,1,0,0,0,1,0,158385.06341416895
4648,30,1.0,40.36563543879265,23.631732590692565,1.0,7,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,0,1,107492.16554522561
4850,64,3.0,76.02459284446736,46.956917458806025,9.0,14,16.0,1979,0.002211665,1,1,39,7614,3,1,5,0,0,0,0,0,1,421257.763873729
5479,1,2.0,56.84324557786768,35.660854177860514,1.0,11,17.0,1977,0.007122317,1,1,1,264,0,0,1,1,0,0,1,0,0,185522.472089488
11760,28,1.0,32.678707507861965,18.58068296595189,5.0,3,5.0,1967,0.333891544,1,1,30,6564,1,0,0,1,0,0,0,0,1,141756.75371125556
6793,27,1.0,43.10881454385053,25.607844932696633,1.0,11,17.0,1977,0.211401214,1,1,9,1892,0,0,1,1,0,0,1,0,0,99530.02188656015
3017,157,1.0,35.774842977204706,19.20093780047432,7.0,2,5.0,1961,0.0,1,1,30,7538,87,5,5,1,0,0,0,0,1,231360.11874277
7250,47,2.0,45.31243357870825,32.15788821385283,5.0,6,5.0,1967,0.458174486,1,0,26,4439,1,1,5,1,1,0,0,0,0,178099.07382279495
1631,23,1.0,38.26190917408179,19.828551208258947,9.0,4,17.0,2015,0.075778755,1,1,6,1437,3,0,2,1,0,0,1,0,0,109935.40127670666
5942,53,2.0,56.686484934687186,35.660854177860514,1.0,8,19.0,2016,0.049637257,1,1,34,7759,0,1,3,1,0,0,0,0,1,277189.1794456541
1225,157,3.0,76.46033152437872,49.97915384147748,8.0,9,8.0,1960,0.0,1,1,30,7538,87,5,5,1,0,0,0,0,1,617749.1185856492
16508,81,1.0,49.75437029126654,17.700077398797898,10.0,18,17.0,2009,0.006076152,1,1,30,5285,0,6,6,1,1,0,0,0,0,173432.02595300472
681,45,2.0,46.05123624240729,32.76010840286361,5.0,7,5.0,1964,0.014423114,1,1,19,3806,4,0,3,1,1,0,0,0,0,194476.62279145548
13482,9,2.0,64.05606957733083,45.348215750486375,1.0,8,18.0,1977,0.161531741,1,1,25,5648,1,2,4,1,1,0,0,0,0,172608.53510051186
11246,113,3.0,81.42900405115564,45.41980936203224,10.0,17,22.0,2000,0.050755569,1,1,24,5469,1,0,1,1,1,0,0,0,0,386091.0760964388
11851,41,1.0,38.148586913841264,20.495354144219608,9.0,2,12.0,1972,0.036122292,1,1,24,4378,0,1,1,1,1,0,0,0,0,181917.6394134863
5301,28,1.0,39.31321624990881,22.345568151197337,9.0,4,17.0,1977,0.118537385,1,1,30,6207,1,1,0,1,0,0,0,0,1,201362.2656113761
9445,41,1.0,40.95698359249029,20.349102698708254,9.0,17,16.0,1989,0.175054867,1,1,36,10055,3,1,0,1,0,0,0,1,0,179190.860676935
1183,55,2.0,58.94465709446556,36.30996765319959,9.0,18,17.0,1987,0.041365446,1,1,31,5569,0,1,4,1,1,0,0,0,0,224744.48680949895
5766,1,3.0,80.00674808650253,52.004386256226645,0.0,17,17.0,1977,0.007122317,1,1,1,264,0,0,1,1,0,0,1,0,0,235519.7164798345
2336,29,1.0,35.34830340310904,23.333191703535995,10.0,11,12.0,1968,0.086885265,1,1,10,2277,2,0,0,1,0,0,1,0,0,183554.98007681168
2579,27,3.0,88.60461389417807,51.852500702258304,11.0,7,9.0,2014,0.051815435,1,1,5,1227,0,0,0,1,0,0,1,0,0,161752.32471781096
15438,66,2.0,83.50751632815785,54.93032631735712,11.0,2,24.0,2012,0.111627393,1,1,50,12238,8,2,3,1,0,0,0,1,0,88909.21497269449
16049,21,1.0,33.72521977194977,21.606261521959702,5.0,3,5.0,1970,0.194489265,1,1,47,8004,3,3,5,1,0,0,0,0,1,151827.17787566714
8051,6,2.0,65.77913698482283,64.79724004532734,1.0,16,17.0,2015,0.243204519,1,1,5,1564,0,0,0,1,0,0,1,0,0,187072.56323311155
7483,27,1.0,37.59077226320213,23.784001971081388,1.0,5,19.0,2017,0.211401214,1,1,9,1892,0,0,1,1,0,0,1,0,0,95145.92404632745
3868,12,1.0,40.6082478941952,22.4473262109514,8.0,5,17.0,1992,0.090799103,1,1,74,19083,2,5,15,1,0,1,0,0,0,160082.4750015117
7670,53,3.0,53.71506894439973,34.19422987011525,6.0,5,9.0,1968,0.049637257,1,1,34,7759,0,1,3,1,0,0,0,0,1,280585.02093016234
10484,91,3.0,62.73559379491476,45.47044418892686,5.0,8,9.0,1973,0.333891544,1,1,30,6564,1,0,0,1,0,0,0,0,1,241011.00871133053
145,44,1.0,32.74951291780701,22.850365180608744,5.0,2,5.0,1966,0.036122292,1,1,24,4378,0,1,1,1,1,0,0,0,0,147375.1634993896
12315,46,1.0,32.6771905510438,22.5942999007876,5.0,1,5.0,1969,0.0,1,1,47,11319,0,3,5,1,0,0,0,1,0,143319.18056823374
7238,9,2.0,63.64047981818411,58.1492426606838,1.0,3,1.0,1977,0.161531741,1,1,25,5648,1,2,4,1,1,0,0,0,0,183697.03189632032
14938,168,1.0,55.54535428736576,22.696217459665387,13.0,14,15.0,2012,0.341071945,1,1,27,5664,48,3,11,1,1,0,0,0,0,128832.53530224774
10088,30,1.0,37.19120429092805,23.524282789103232,1.0,17,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,0,1,147568.71339691465
5541,8,3.0,52.74179997810934,37.35091936339497,5.0,2,9.0,1975,0.43788524,1,1,23,5735,3,0,5,1,1,0,0,0,0,199367.9106570596
8063,109,3.0,58.3401196583028,44.598559974987815,5.0,1,9.0,1965,0.0,1,1,25,5027,4,1,1,1,1,0,0,0,0,204406.1225198451
12877,47,3.0,62.77708279783624,41.064981128915385,8.0,8,12.0,1979,0.101872465,1,1,23,4583,3,3,3,1,1,0,0,0,0,256447.4088157215
10801,27,1.0,29.386944036296875,16.82032108985602,5.0,3,4.0,1968,0.211401214,1,1,9,1892,0,0,1,1,0,0,1,0,0,121716.14259841824
3619,74,1.0,35.37114884627635,33.30641522164158,10.0,7,17.0,2019,0.075778755,1,1,6,1437,3,0,2,1,0,0,1,0,0,127264.21005299623
2040,62,1.0,122.43814767124854,5.7514010247885965,1.0,2,3.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,1,0,0,224900.8976794044
7560,1,3.0,77.89159562228994,50.53720691207421,1.0,8,17.0,1977,0.007122317,1,1,1,264,0,0,1,1,0,0,1,0,0,180713.8306190472
5137,1,2.0,66.42486385342244,45.348215750486375,1.0,17,17.0,1977,0.007122317,1,1,1,264,0,0,1,1,0,0,1,0,0,230613.2432268745
4223,6,2.0,66.46329431797811,45.348215750486375,1.0,16,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1,0,0,1,0,0,179054.74152040048
11754,64,3.0,65.4406598317923,40.93410986767481,7.0,7,9.0,1973,0.135649789,1,1,46,7960,6,3,11,1,0,0,0,0,1,256402.08682619745
308,97,1.0,32.058601835523085,21.32743144775443,6.0,3,6.0,1963,0.306977489,1,1,27,5148,14,5,7,1,1,0,0,0,0,185030.5835204246
5285,1,3.0,87.87220106032217,60.912515124157416,1.0,15,17.0,1977,0.007122317,1,1,1,264,0,0,1,1,0,0,1,0,0,252702.05537773023
8480,23,1.0,38.41863923847333,23.631732590692565,1.0,11,12.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1,0,0,1,0,0,74987.35276023838
3469,27,3.0,103.65433844519163,60.912515124157416,1.0,5,1.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,1,0,0,289731.18452038424
12992,75,2.0,47.91774032331438,29.83936485855228,5.0,7,5.0,1968,0.307466659,1,0,30,5048,9,2,5,1,1,0,0,0,0,184252.9805077403
1921,62,1.0,49.83149015822578,19.359979611739398,11.0,10,17.0,2013,0.072157581,1,1,2,629,1,0,0,0,0,0,1,0,0,69578.11521100906
16226,108,2.0,57.55444279921131,38.914668591325686,8.0,6,8.0,1958,0.0,1,1,25,5027,4,1,1,1,1,0,0,0,0,199613.73103649702
15391,184,3.0,64.04884010180747,42.844485514594176,6.0,4,5.0,1928,0.246623602,1,1,14,2940,45,3,6,1,1,0,0,0,0,324303.8124810593
5270,6,1.0,39.48520286358447,25.015381861329907,1.0,16,17.0,2014,0.243204519,1,1,5,1564,0,0,0,1,0,0,1,0,0,124034.51408476292
6054,23,1.0,40.71799044525591,25.607844932696633,1.0,3,4.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1,0,0,1,0,0,78606.77711817135
13630,24,3.0,127.14114296193964,4.8114048306930925,1.0,3,1.0,2017,0.111627393,1,1,50,12238,8,2,3,1,0,0,0,1,0,611250.9120341169
2959,160,2.0,54.40702243927019,34.714475746512214,8.0,11,14.0,1988,0.0,1,1,39,8647,0,0,5,1,0,0,0,0,1,255907.3206579359
8556,58,1.0,42.488774177631306,25.607844932696633,0.0,15,17.0,1977,0.43788524,1,1,23,5735,3,0,5,1,1,0,0,0,0,133135.51546775366
587,70,2.0,50.071106125286924,30.084654995536066,5.0,9,9.0,1977,0.002211665,1,1,39,7614,3,1,5,0,0,0,0,0,1,194080.84333334802
2382,9,2.0,56.51326147831565,34.85582068965107,8.0,14,14.0,1997,0.161531741,1,1,25,5648,1,2,4,1,1,0,0,0,0,196626.87668100692
5765,34,3.0,77.56426971396617,49.6881514316961,10.0,5,17.0,1996,0.069753361,1,1,53,13670,4,1,11,1,0,1,0,0,0,288857.6730449872
3588,6,3.0,84.65032887043895,81.26849716228266,15.0,6,17.0,2018,0.243204519,1,1,5,1564,0,0,0,1,0,0,1,0,0,226810.6926485911
11223,99,1.0,26.09667850948452,17.755301469955853,5.0,9,9.0,1975,0.012338886,1,1,35,5776,1,2,4,1,1,0,0,0,0,139010.68049951462
6890,35,2.0,54.2459764861185,33.76174581009113,8.0,19,22.0,1985,0.089039719,1,1,33,7976,5,0,11,1,0,0,0,0,1,249587.62857450655
5482,157,2.0,48.18594321764037,33.156377439606096,7.0,9,8.0,1963,0.0,1,1,30,7538,87,5,5,1,0,0,0,0,1,425837.40495536313
3246,138,1.0,34.84554789603664,21.847904535941407,5.0,5,8.0,1967,0.313924552,1,1,22,4625,11,2,10,1,1,0,0,0,0,185079.07066989667
5579,90,2.0,52.51276938120719,30.13345428675951,8.0,16,17.0,1988,0.246031548,1,0,22,3151,4,3,3,1,1,0,0,0,0,314948.1993795105
2484,0,3.0,70.32274587783583,45.465960120077256,10.0,8,12.0,1976,0.319809354,1,1,25,4756,16,5,8,1,1,0,0,0,0,308098.1899765265
10524,23,3.0,74.9077634567505,50.53720691207421,1.0,5,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,1,0,0,172826.8491596616
4055,2,2.0,64.24786853112967,40.974422433447316,9.0,14,16.0,1972,0.309479124,1,1,35,7715,4,0,6,1,0,0,0,0,1,311333.3012621752
15078,23,3.0,83.18125704643334,81.57835224588852,1.0,11,17.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1,0,0,1,0,0,200783.18113775202
9401,151,1.0,57.359739956209715,31.336783490706395,10.0,4,6.0,1957,0.236108458,1,1,16,3893,27,3,10,1,1,0,0,0,0,118754.63647973242
10256,58,1.0,46.7803480452936,43.37082596194478,1.0,7,9.0,1977,0.43788524,1,1,23,5735,3,0,5,1,1,0,0,0,0,98321.72930645294
7304,27,2.0,67.08981338361927,61.486018357399686,1.0,9,17.0,2014,0.017647053,1,1,2,469,0,0,0,1,0,0,1,0,0,168688.2236845285
759,29,1.0,36.29865213841918,20.95960463840491,6.0,7,5.0,1963,0.069660344,1,1,31,6119,4,1,2,1,0,0,0,0,1,80888.40955893055
1597,21,1.0,30.921272139241506,20.94092489384461,5.0,8,9.0,1969,0.194489265,1,1,47,8004,3,3,5,1,0,0,0,0,1,134657.65943753836
5025,163,2.0,53.66851711543763,33.58619817382025,8.0,12,12.0,1984,0.007658515,1,1,35,7077,56,3,19,1,0,0,0,0,1,395152.2960912981
14522,80,3.0,64.54056050791775,44.77123694577514,6.0,12,12.0,1976,0.0077202819999999985,1,1,38,4788,2,0,4,1,1,0,0,0,0,260139.67649590698
1412,46,1.0,41.29054084701809,22.845656231043854,8.0,11,12.0,1983,0.0,1,1,47,11319,0,3,5,1,0,0,0,1,0,193981.34349800125
16641,111,4.0,117.20193713831397,69.89809190057544,14.0,4,2.0,2017,0.093442564,1,1,23,4635,5,2,4,1,1,0,0,0,0,197593.112768818
12913,8,2.0,48.406418400424,30.717759806481556,5.0,13,12.0,1968,0.458174486,1,0,26,4439,1,1,5,1,1,0,0,0,0,212792.29258572942
3111,27,2.0,64.52667995684179,45.348215750486375,1.0,17,19.0,1977,0.211401214,1,1,9,1892,0,0,1,1,0,0,1,0,0,143627.53846305233
12030,11,2.0,54.292744326714,30.671635515944168,8.0,7,12.0,1980,0.00016967599999999998,1,1,36,5992,0,1,1,1,0,0,0,0,1,205278.3409090416
7193,6,1.0,38.81909517158662,20.264954257238003,7.0,6,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1,0,0,1,0,0,114140.85749329119
15125,55,2.0,45.9357519359109,30.05343310388392,5.0,8,9.0,1972,0.012338886,1,1,35,5776,1,2,4,1,1,0,0,0,0,170622.94129788992
8505,56,3.0,74.47287096170892,45.589962423838294,9.0,12,17.0,1986,0.0,1,1,23,5067,4,2,6,1,1,0,0,0,0,476299.2005772862
9020,23,2.0,56.54986647130267,54.61989835704205,1.0,1,3.0,1977,0.005767451,1,1,1,388,0,0,0,1,0,0,1,0,0,87967.95014228488
15304,124,1.0,45.22009891462902,44.240841214127094,13.0,12,12.0,1974,0.122090347,1,1,29,6566,7,4,0,1,0,0,0,0,1,180351.77357277952
3314,39,2.0,45.78249408773846,29.98718547129045,6.0,7,9.0,1971,0.428825818,1,1,25,5011,8,0,2,1,1,0,0,0,0,109772.55468216732
5785,13,1.0,42.05353516072653,24.087096210380345,10.0,11,22.0,2002,0.090799103,1,1,74,19083,2,5,15,1,0,1,0,0,0,179540.43657368547
10152,7,1.0,33.479009446259184,21.50283495685498,5.0,3,5.0,1970,0.130617806,1,1,39,10418,9,1,9,1,0,0,0,1,0,186424.18066152552
8807,38,1.0,46.90504963240835,23.98828226106543,10.0,8,17.0,2019,0.060753049,1,1,15,2787,2,0,7,1,0,0,1,0,0,256650.65808514052
3374,176,1.0,41.787842045325526,24.48880768917224,8.0,3,12.0,1980,0.300322518,1,1,52,10311,6,1,9,1,0,0,0,1,0,178756.20587916003
7073,24,2.0,51.31174802719736,31.339055199052247,8.0,11,17.0,1997,0.111627393,1,1,50,12238,8,2,3,1,0,0,0,1,0,276023.6361461987
4671,124,2.0,61.87512179656454,37.48141192116879,9.0,2,3.0,1952,0.16909109,1,1,19,3856,10,2,5,1,1,0,0,0,0,306525.8837040965
9229,11,2.0,42.283342053161924,27.77249306792893,6.0,7,14.0,1970,0.038692987000000005,1,1,28,6533,1,2,5,1,0,0,0,0,1,200197.9684316085
16299,107,2.0,57.28460316318098,34.59976484595359,7.0,6,5.0,1961,0.050272014,1,1,21,4231,14,0,3,1,1,0,0,0,0,336305.9789864745
309,27,1.0,37.55136632568485,23.631732590692565,1.0,11,1.0,1977,0.211401214,1,1,9,1892,0,0,1,1,0,0,1,0,0,112877.82765126982
6121,48,1.0,41.78380791427398,26.50947514427809,1.0,17,1.0,2014,0.041124634,1,1,46,9515,5,1,10,1,0,0,0,1,0,200879.62432416898
14136,12,1.0,43.71130200188074,20.130060925637032,8.0,18,17.0,1989,0.090799103,1,1,74,19083,2,5,15,1,0,1,0,0,0,171513.50771745265
55,1,2.0,65.82559769983726,45.348215750486375,1.0,16,17.0,1977,0.007122317,1,1,1,264,0,0,1,1,0,0,1,0,0,223995.66936851307
10318,6,1.0,40.63154102069326,38.750052125275396,7.0,5,17.0,2013,0.243204519,1,1,5,1564,0,0,0,1,0,0,1,0,0,131271.92442496275
12407,52,1.0,38.50048267553407,18.7752714414768,6.0,5,17.0,2004,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,0,1,172476.80139013106
1975,0,1.0,34.89067229965836,18.788704364757027,6.0,6,8.0,1962,0.319809354,1,1,25,4756,16,5,8,1,1,0,0,0,0,176394.96805107352
7046,75,2.0,57.66594812729452,28.407509854046396,9.0,3,17.0,2012,0.307466659,1,0,30,5048,9,2,5,1,1,0,0,0,0,269844.232299655
11441,62,2.0,71.98533501418441,46.79046775921987,0.0,5,0.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,1,0,0,158841.62454286648
5978,83,2.0,55.45257838027568,34.52799728134511,9.0,8,17.0,1987,0.0077202819999999985,1,1,38,4788,2,0,4,1,1,0,0,0,0,280005.2519777549
13740,23,1.0,42.85616647795245,25.607844932696633,1.0,13,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,1,0,0,131936.5835183961
5022,105,1.0,41.0663851562441,19.878588627570032,8.0,7,16.0,1981,0.042307271,1,1,17,2810,9,3,6,1,0,0,1,0,0,199636.9327782798
11807,3,1.0,33.72518246639103,21.51897392483644,6.0,5,9.0,1970,0.265088676,1,1,37,5288,0,3,2,1,1,0,0,0,0,141841.80328502282
8641,169,2.0,65.51370622851803,38.146985145395924,12.0,4,17.0,2001,0.17891679600000002,1,1,18,3594,4,1,5,1,1,0,0,0,0,313273.3221987425
41,30,2.0,59.015896386353255,30.560332651129617,12.0,5,5.0,2016,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,0,1,126281.14278085016
15338,37,1.0,40.44991220264832,21.8883891473204,9.0,5,16.0,1986,0.17891679600000002,1,1,18,3594,4,1,5,1,1,0,0,0,0,190128.1165525362
14495,27,2.0,76.37025849875847,50.53720691207421,1.0,10,12.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,1,0,0,181589.844931362
1418,41,2.0,54.56786243128815,34.64373715015468,8.0,10,12.0,1983,6.99893e-05,1,1,46,10309,1,1,16,1,0,0,0,1,0,241377.90169447797
6053,6,1.0,41.314775145396226,5.005477426811509,1.0,9,17.0,2016,0.243204519,1,1,5,1564,0,0,0,1,0,0,1,0,0,159149.51547528277
12918,23,2.0,51.440463289997695,0.2863011384985015,51.0,3,17.0,2017,0.005767451,1,1,1,388,0,0,0,1,0,0,1,0,0,88150.01250982769
6778,101,3.0,59.02934757605484,41.61939037280239,5.0,5,5.0,1967,0.225824954,0,1,41,6558,7,3,2,1,0,0,0,0,1,142678.92178822376
10125,34,1.0,40.72118372874487,19.990740457211643,8.0,4,17.0,2001,0.069753361,1,1,53,13670,4,1,11,1,0,1,0,0,0,190093.3128050534
646,27,1.0,43.429213424275744,27.02795371496181,9.0,8,17.0,2016,0.211401214,1,1,9,1892,0,0,1,1,0,0,1,0,0,96991.342788273
1913,52,2.0,62.02375322412993,41.23267137912478,1.0,11,17.0,2016,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,0,1,183213.52897514933
5572,1,1.0,40.23890184587015,22.74654106113833,10.0,7,22.0,1990,0.025609157,1,1,33,5261,0,3,1,1,1,0,0,0,0,149711.7790205944
2737,27,3.0,123.43007190047814,0.27954673531079094,123.0,5,10.0,2015,0.017647053,1,1,2,469,0,0,0,1,0,0,1,0,0,234194.83704726587
11791,55,2.0,53.54706025977418,32.407938556463634,8.0,13,17.0,1987,0.041365446,1,1,31,5569,0,1,4,1,1,0,0,0,0,221618.0277343264
4497,1,1.0,38.330353071784025,38.0100463274031,8.0,7,17.0,1991,0.025609157,1,1,33,5261,0,3,1,1,1,0,0,0,0,97464.32733792029
14391,85,3.0,63.85934808739423,45.65170841631821,6.0,4,9.0,1979,0.037177818,1,1,52,11217,1,1,7,1,0,0,0,1,0,272987.5205712006
10416,11,2.0,47.864146929513176,31.968513764540816,8.0,10,12.0,1970,0.038692987000000005,1,1,28,6533,1,2,5,1,0,0,0,0,1,207309.6001971435
10797,121,3.0,51.65012516977171,36.60958502983007,5.0,2,9.0,1971,0.212515361,1,1,19,3293,16,3,7,1,1,0,0,0,0,272539.05160959304
2287,1,1.0,42.0812024052811,22.627184692721123,8.0,14,14.0,1990,0.025609157,1,1,33,5261,0,3,1,1,1,0,0,0,0,158294.79312481542
14001,73,1.0,44.098767833686026,28.014199091895918,1.0,7,24.0,2014,0.042031587,1,1,37,6856,84,2,5,1,0,0,0,0,1,381937.40416051116
4153,23,1.0,32.87952265050502,30.39774771432248,1.0,9,9.0,2015,0.034656082000000005,1,1,0,168,0,0,0,1,0,0,1,0,0,70098.38056822095
10649,46,3.0,51.622416479734575,37.71013164380628,5.0,7,9.0,1971,0.0,1,1,47,11319,0,3,5,1,0,0,0,1,0,192125.20258115872
6547,113,2.0,39.611615775533984,27.430690841617654,6.0,2,9.0,1966,0.060753049,1,1,15,2787,2,0,7,1,0,0,1,0,0,201623.98129934058
10189,6,1.0,39.894107009744076,38.2316231684043,1.0,15,17.0,2016,0.243204519,1,1,5,1564,0,0,0,1,0,0,1,0,0,129675.06073064676
13716,1,2.0,43.71254915524957,29.748547436374487,5.0,4,5.0,1963,0.036270089,1,1,6,1318,1,1,1,1,0,0,1,0,0,144182.15937568367
3171,62,1.0,35.87396111838359,21.479252610381184,0.0,25,0.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,1,0,0,134379.13096154894
7448,6,1.0,41.34335825840152,22.352642845539112,10.0,11,14.0,2016,0.243204519,1,1,5,1564,0,0,0,1,0,0,1,0,0,140534.9530503223
16568,27,4.0,200.3345393904981,113.96745060382376,25.0,1,2.0,2013,0.041116354,1,1,53,14892,4,1,4,1,0,1,0,0,0,528560.5060158421
13841,57,2.0,63.03478177151202,37.038306997978886,10.0,14,17.0,2002,0.13321533300000002,1,1,49,11395,3,3,4,0,0,0,0,1,0,247601.2622487965
750,93,1.0,43.750349734627655,21.151014401108952,8.0,8,17.0,2010,0.041116354,1,1,53,14892,4,1,4,1,0,1,0,0,0,134457.62446557716
11044,6,1.0,40.81814178509753,19.833021818545106,9.0,17,17.0,2013,0.243204519,1,1,5,1564,0,0,0,1,0,0,1,0,0,135102.90272266665
11428,1,2.0,69.4075744711148,45.348215750486375,1.0,15,25.0,1977,0.007122317,1,1,1,264,0,0,1,1,0,0,1,0,0,221718.5988522356
8810,11,1.0,40.660666853153494,23.25008775351836,9.0,5,12.0,1970,0.038692987000000005,1,1,28,6533,1,2,5,1,0,0,0,0,1,182272.6101742069
16712,109,2.0,58.13990093117864,36.95460335615113,10.0,14,18.0,1983,0.0,1,1,25,5027,4,1,1,1,1,0,0,0,0,363907.45214935375
1901,94,1.0,45.822668936317775,29.173209432078167,1.0,7,1.0,1977,0.282797669,1,1,33,8667,2,0,6,1,0,0,0,0,1,229936.7485420465
14904,34,4.0,104.04913015991377,99.78838710904269,10.0,8,25.0,2018,0.069753361,1,1,53,13670,4,1,11,1,0,1,0,0,0,411971.1068689383
6161,62,1.0,49.44611769667206,26.943675187647575,11.0,1,17.0,2016,0.072157581,1,1,2,629,1,0,0,0,0,0,1,0,0,96361.8107602309
4287,78,2.0,46.585547258948594,31.12499956068616,6.0,7,9.0,1970,0.219006007,1,1,28,6746,3,1,4,1,0,0,0,0,1,193698.06159725145
11426,0,2.0,56.72437689656864,32.60223545838386,8.0,9,12.0,1982,0.006076152,1,1,30,5285,0,6,6,1,1,0,0,0,0,164687.82495689546
5954,23,2.0,89.14914025778505,48.46079754756136,14.0,14,25.0,2012,0.075778755,1,1,6,1437,3,0,2,1,0,0,1,0,0,143364.94864502025
16273,30,2.0,63.905356099050096,45.348215750486375,1.0,6,25.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,0,1,189417.3572680555
3327,145,1.0,41.09370161501514,20.643618733874195,8.0,18,17.0,1998,0.246031548,1,0,22,3151,4,3,3,1,1,0,0,0,0,174921.8299280757
5965,10,1.0,41.14407005487619,20.34880761354018,9.0,12,14.0,1971,0.089039719,1,1,33,7976,5,0,11,1,0,0,0,0,1,201961.9181408366
10680,1,1.0,41.657661382385655,25.607844932696633,1.0,2,22.0,1977,0.007122317,1,1,1,264,0,0,1,1,0,0,1,0,0,120424.5358752918
3544,55,3.0,62.333420169772005,40.61915311505901,7.0,7,14.0,1995,0.041365446,1,1,31,5569,0,1,4,1,1,0,0,0,0,272665.2830347813
2925,23,1.0,37.609647839345534,21.78568480292865,8.0,5,9.0,2018,0.005767451,1,1,1,388,0,0,0,1,0,0,1,0,0,71150.79632074562
644,23,2.0,64.62372660461,36.53495767075232,12.0,16,17.0,2009,0.075778755,1,1,6,1437,3,0,2,1,0,0,1,0,0,232449.69684412066
10317,75,2.0,43.7657449833744,22.370705289863075,6.0,5,14.0,1970,0.122090347,1,1,29,6566,7,4,0,1,0,0,0,0,1,205516.95721951578
13355,27,2.0,64.26185590555785,45.348215750486375,1.0,10,1.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,1,0,0,223719.77929296237
14893,55,2.0,62.20412342319806,33.160296645855226,10.0,6,14.0,1995,0.041365446,1,1,31,5569,0,1,4,1,1,0,0,0,0,236599.1445871961
9824,41,2.0,46.27183182241239,30.183367862900525,6.0,9,9.0,1971,0.175054867,1,1,36,10055,3,1,0,1,0,0,0,1,0,196329.37963742286
2548,53,1.0,34.97287952663103,18.91958777599586,6.0,9,9.0,1976,0.313924552,1,1,22,4625,11,2,10,1,1,0,0,0,0,177090.19907864608
6608,13,2.0,59.38480888390213,36.73884380218888,10.0,2,16.0,1982,0.090799103,1,1,74,19083,2,5,15,1,0,1,0,0,0,85665.84494076604
15173,30,2.0,62.34134712247892,41.23267137912478,1.0,19,21.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,0,1,174256.26579814553
6405,27,2.0,56.17182901838646,29.335795605650844,8.0,2,5.0,1992,0.07542368,1,1,11,3097,0,0,0,1,1,0,0,0,0,159504.68104431994
15868,9,2.0,64.41232574518087,61.3379378857215,1.0,13,1.0,1977,0.161531741,1,1,25,5648,1,2,4,1,1,0,0,0,0,183118.39648692714
2357,32,1.0,31.828479974777355,15.222565328396248,5.0,5,5.0,1972,0.135649789,1,1,46,7960,6,3,11,1,0,0,0,0,1,170343.755036283
1722,122,1.0,36.6550587553773,18.864472169249385,10.0,12,16.0,1997,0.033493708,1,1,66,10573,1,3,8,1,0,0,0,1,0,183715.4992250689
11339,105,3.0,74.45526014154981,47.883318921083486,8.0,7,16.0,1991,0.069660344,1,1,31,6119,4,1,2,1,0,0,0,0,1,347583.0080499938
9369,1,2.0,56.32398996673249,35.660854177860514,1.0,18,17.0,1977,0.007122317,1,1,1,264,0,0,1,1,0,0,1,0,0,183882.80697486585
10438,41,3.0,78.67211778278369,44.07955239832609,10.0,3,17.0,2000,0.036122292,1,1,24,4378,0,1,1,1,1,0,0,0,0,352313.90248424024
16160,27,2.0,60.39676498118832,41.23267137912478,0.0,10,0.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,1,0,0,211810.60072792874
12721,9,2.0,55.74244882282113,32.70495912497384,8.0,6,14.0,1993,0.136244425,1,1,11,2370,0,0,1,1,0,0,1,0,0,184561.20324214108
4470,62,3.0,89.91533692830794,60.912515124157416,0.0,13,15.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,1,0,0,191229.0989105802
15726,52,1.0,39.983614148669474,22.647778004540214,7.0,10,17.0,2005,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,0,1,196986.24243592488
8438,1,2.0,66.73603855144097,45.348215750486375,0.0,16,17.0,1977,0.007122317,1,1,1,264,0,0,1,1,0,0,1,0,0,199237.8473642843
